id,sexo,data_nascimento,data_cadastro,cidade,sigla
116596,m,2002-12-14,2023-04-19T12:19:07,São Paulo,SP
107823,m,1999-05-04,2023-04-08T00:30:33,São Paulo,SP
51971,f,1977-04-06,2021-12-15T08:37:17,Campo Mourão,PR
58491,m,1990-12-30,2022-04-15T14:36:00,Mossoró,RN
54959,m,2001-12-18,2022-01-27T16:41:34,Florianópolis,SC
4600,m,1985-02-24,2018-05-15T18:36:32,Almirante Tamandaré,PR
49690,m,1997-03-13,2021-10-30T17:14:10,Curitiba,PR
99067,m,1984-03-24,2023-03-24T21:49:10,São Paulo,SP
312,m,1965-11-07,2017-10-08T15:49:31,São Paulo,SP
93181,m,1998-03-15,2023-03-14T18:06:25,São Paulo,SP
97503,m,1995-03-20,2023-03-22T01:26:01,São Paulo,SP
71205,,1999-02-21,2022-11-15T21:47:49,Ourinhos,SP
81829,m,2002-07-07,2023-01-19T23:28:22,São Paulo,SP
44620,m,1986-03-05,2021-02-14T13:02:02,Votorantim,SP
5733,f,1992-07-28,2018-07-01T17:29:42,Curitiba,PR
111834,m,1997-04-06,2023-04-14T20:58:07,São Paulo,SP
54104,m,1986-09-02,2022-01-13T22:25:20,Brasília,DF
101913,m,2002-06-26,2023-03-29T00:12:25,São Paulo,SP
105220,m,1970-07-03,2023-04-03T17:30:13,São Paulo,SP
68170,,1998-10-31,2022-10-27T23:14:29,São Paulo,SP
58149,m,1999-01-03,2022-04-07T11:43:25,São Paulo,SP
106875,m,1996-07-01,2023-04-06T11:23:18,São Paulo,SP
97206,m,2003-04-04,2023-03-21T16:56:43,São Paulo,SP
99915,m,1998-05-18,2023-03-26T05:40:36,São Paulo,SP
112615,m,1980-08-30,2023-04-15T18:56:39,São Paulo,SP
109488,m,1970-05-06,2023-04-11T00:31:26,São Paulo,SP
44259,,1976-12-08,2021-01-29T12:53:41,Guarulhos,SP
83725,m,1989-08-04,2023-02-09T16:36:22,São Paulo,SP
70921,,1987-08-15,2022-11-14T17:16:12,Campos dos Goytacazes,RJ
68871,,1995-06-28,2022-11-05T14:35:20,Serra Talhada,PE
89021,m,1979-11-03,2023-03-04T20:47:35,São Paulo,SP
42010,m,1980-12-28,2020-10-22T13:08:10,São Paulo,SP
98385,m,1998-03-20,2023-03-23T16:52:19,São Paulo,SP
56700,m,1989-08-10,2022-03-09T19:55:00,Curitiba,PR
96737,m,1993-01-11,2023-03-20T21:26:49,São Paulo,SP
57878,m,1997-05-16,2022-04-03T13:20:09,Cidade Ocidental,GO
93040,m,1989-11-06,2023-03-14T14:07:40,São Paulo,SP
114332,m,1991-07-27,2023-04-17T10:02:58,São Paulo,SP
59813,m,1999-05-28,2022-05-12T21:42:22,Campinas,SP
84219,m,1991-02-15,2023-02-12T18:15:19,São Paulo,SP
61947,m,1998-04-06,2022-07-08T11:53:08,São Paulo,SP
108138,m,2000-04-20,2023-04-08T17:26:04,São Paulo,SP
105781,m,1977-03-14,2023-04-04T14:50:50,São Paulo,SP
106477,m,2003-03-01,2023-04-05T17:51:39,São Paulo,SP
100791,m,2001-05-12,2023-03-27T14:53:58,São Paulo,SP
114296,m,1996-07-11,2023-04-17T08:52:34,São Paulo,SP
51528,m,1976-12-16,2021-12-08T18:57:10,Saquarema,RJ
72137,,2000-11-09,2022-11-20T15:59:25,São Paulo,SP
63438,,1996-04-20,2022-08-07T11:42:47,Ponta Grossa,PR
87479,m,1962-09-15,2023-03-01T19:30:29,São Paulo,SP
70360,m,1997-09-02,2022-11-12T17:04:48,Jaraguá do Sul,SC
116605,m,1989-02-18,2023-04-19T12:30:51,São Paulo,SP
51792,m,1994-12-31,2021-12-11T18:04:19,Vitória,ES
104355,m,1998-01-23,2023-04-01T22:52:51,São Paulo,SP
112926,m,1990-04-01,2023-04-15T22:45:41,São Paulo,SP
72049,,1996-07-23,2022-11-20T03:03:30,São Paulo,SP
84490,m,2004-02-12,2023-02-13T22:32:56,São Paulo,SP
99042,m,1994-05-14,2023-03-24T21:11:49,São Paulo,SP
93694,m,2004-11-25,2023-03-15T16:41:36,São Paulo,SP
115153,m,1988-10-17,2023-04-17T20:00:44,São Paulo,SP
69821,,1974-03-08,2022-11-10T16:10:25,João Pessoa,PB
77803,,2002-06-15,2022-12-11T07:51:54,Montes Claros,MG
63649,m,2002-07-01,2022-08-10T20:27:50,Sarandi,PR
59230,f,1987-07-03,2022-04-26T19:07:54,São Paulo,SP
95229,m,1991-07-04,2023-03-18T09:24:20,São Paulo,SP
113634,m,1992-10-20,2023-04-16T15:43:58,São Paulo,SP
100449,m,1999-10-13,2023-03-26T21:55:05,São Paulo,SP
83048,m,1993-06-09,2023-02-04T16:39:27,São Paulo,SP
103068,m,1996-04-27,2023-03-30T19:38:06,São Paulo,SP
57906,m,1993-03-12,2022-04-03T19:38:23,São Paulo,SP
81075,,1998-11-13,2023-01-04T23:34:31,Serra,ES
63666,,1994-03-31,2022-08-11T17:21:55,Franca,SP
68952,,1986-08-27,2022-11-05T21:25:02,Rio Verde,GO
64660,m,1989-04-12,2022-09-06T07:24:41,Salvador,BA
94471,m,1996-12-16,2023-03-16T22:40:40,São Paulo,SP
93387,m,1995-01-19,2023-03-15T00:19:19,São Paulo,SP
114831,m,1989-02-20,2023-04-17T16:58:21,São Paulo,SP
102825,m,1989-03-31,2023-03-30T13:25:52,São Paulo,SP
56911,m,1994-02-04,2022-03-13T10:19:29,Quedas do Iguaçu,PR
91655,m,1991-05-10,2023-03-11T23:29:38,São Paulo,SP
85238,m,1973-06-15,2023-02-18T12:45:52,São Paulo,SP
74221,,1990-02-23,2022-12-01T17:03:27,Brasília,DF
1727,m,1996-12-26,2017-11-11T18:22:34,São Paulo,SP
93390,m,1988-08-07,2023-03-15T00:24:46,São Paulo,SP
96993,m,2000-07-17,2023-03-21T10:50:27,São Paulo,SP
52323,m,2000-10-03,2021-12-17T11:36:28,Guarapuava,PR
102947,m,2001-06-23,2023-03-30T16:33:16,São Paulo,SP
106722,m,1977-08-25,2023-04-05T23:43:08,São Paulo,SP
85593,m,2002-10-17,2023-02-20T19:50:26,São Paulo,SP
58944,m,1998-12-12,2022-04-22T00:11:50,São Paulo,SP
60552,m,1980-05-28,2022-06-01T00:38:26,São Paulo,SP
88819,m,2001-03-04,2023-03-03T21:13:23,São Paulo,SP
79643,,2004-06-17,2022-12-16T16:13:19,São Bernardo do Campo,SP
47165,m,1992-02-29,2021-08-15T10:20:11,São José dos Pinhais,PR
88883,m,1999-05-10,2023-03-04T16:21:56,São Paulo,SP
69960,,2000-11-08,2022-11-11T08:46:34,São Paulo,SP
24717,m,1991-10-15,2019-10-20T11:33:14,Cachoeiro de Itapemirim,ES
100552,m,2001-11-28,2023-03-27T01:01:24,São Paulo,SP
112330,m,1982-04-25,2023-04-15T14:17:03,São Paulo,SP
82465,,2003-10-26,2023-01-29T14:27:27,Curitiba,PR
53531,m,1992-02-04,2022-01-04T09:52:15,Araçatuba,SP
85953,m,1995-01-14,2023-02-22T16:45:24,São Paulo,SP
77702,,1987-01-11,2022-12-10T21:35:57,São Paulo,SP
68938,,1989-10-08,2022-11-05T19:55:38,São Paulo,SP
68826,,1989-01-17,2022-11-05T03:41:06,Fortaleza,CE
15158,m,1984-10-11,2019-04-02T21:59:40,Curitiba,PR
32139,m,1989-09-30,2020-02-12T14:55:51,Embu das Artes,SP
106521,m,2004-07-22,2023-04-05T19:12:48,São Paulo,SP
47644,m,1996-02-20,2021-08-30T16:34:42,Campinas,SP
110663,m,1993-11-12,2023-04-13T10:56:44,São Paulo,SP
103580,m,1999-01-24,2023-03-31T16:59:59,São Paulo,SP
94789,m,1997-12-05,2023-03-17T14:57:16,São Paulo,SP
60014,m,1980-07-27,2022-05-16T22:22:11,Santo André,SP
76030,,1996-02-10,2022-12-06T18:31:22,Rio de Janeiro,RJ
98509,m,2004-05-30,2023-03-23T20:35:33,São Paulo,SP
39994,m,1993-09-02,2020-07-09T21:08:36,Barreiras,BA
52118,m,1999-05-26,2021-12-15T21:49:15,Belo Horizonte,MG
116701,m,1973-02-03,2023-04-19T14:04:49,São Paulo,SP
102827,m,1994-08-14,2023-03-30T13:35:00,São Paulo,SP
111180,m,1969-09-18,2023-04-13T23:38:41,São Paulo,SP
114361,m,2002-12-11,2023-04-17T10:35:17,São Paulo,SP
109106,m,1991-09-15,2023-04-10T15:15:40,São Paulo,SP
87432,m,2004-12-11,2023-03-01T18:06:30,São Paulo,SP
57626,m,1999-06-13,2022-03-29T19:03:49,São Paulo,SP
106810,m,2002-07-26,2023-04-06T05:08:09,São Paulo,SP
85790,m,2004-06-26,2023-02-21T18:22:17,São Paulo,SP
106430,m,1999-09-20,2023-04-05T16:11:23,São Paulo,SP
79807,,2000-09-02,2022-12-17T11:53:47,São Paulo,SP
48711,m,1992-10-16,2021-10-01T17:25:27,São Paulo,SP
89141,m,2003-12-19,2023-03-05T03:12:39,São Paulo,SP
106413,m,1994-07-02,2023-04-05T15:36:28,São Paulo,SP
91947,m,2003-09-08,2023-03-12T15:22:34,São Paulo,SP
88218,m,1997-09-26,2023-03-02T20:50:25,São Paulo,SP
70641,m,1988-08-15,2022-11-13T16:51:51,Curitiba,PR
18977,m,1981-06-15,2019-07-18T18:11:05,Brasília,DF
116711,m,1995-03-28,2023-04-19T14:17:30,São Paulo,SP
90789,m,1992-12-19,2023-03-10T00:05:32,São Paulo,SP
89917,m,2002-10-18,2023-03-07T12:23:50,São Paulo,SP
66024,,1995-07-29,2022-09-26T13:13:28,São Paulo,SP
87148,m,1996-01-12,2023-02-28T23:27:02,São Paulo,SP
113101,m,1983-09-30,2023-04-16T10:19:28,São Paulo,SP
106808,m,1998-12-15,2023-04-06T04:48:18,São Paulo,SP
85098,m,1998-07-23,2023-02-17T14:05:33,São Paulo,SP
115981,m,1975-02-19,2023-04-18T18:42:20,São Paulo,SP
73477,,1984-09-14,2022-11-27T09:59:43,São Paulo,SP
109300,m,2002-04-09,2023-04-10T20:25:01,São Paulo,SP
101308,m,2003-12-16,2023-03-28T08:34:54,São Paulo,SP
116455,m,1996-12-19,2023-04-19T09:45:46,São Paulo,SP
109306,m,2000-05-27,2023-04-10T20:31:38,São Paulo,SP
27041,m,1964-07-09,2019-11-29T12:56:23,São Paulo,SP
106294,m,1997-10-15,2023-04-05T12:06:14,São Paulo,SP
39858,f,1989-06-11,2020-07-05T17:51:07,São Paulo,SP
115871,m,2000-11-20,2023-04-18T17:33:25,São Paulo,SP
84333,m,1996-09-29,2023-02-13T14:04:06,São Paulo,SP
23659,m,1961-06-21,2019-10-05T16:33:04,Goiânia,GO
84351,m,1987-06-22,2023-02-13T15:48:18,São Paulo,SP
88630,m,1986-11-14,2023-03-03T12:04:40,São Paulo,SP
93184,m,1996-11-07,2023-03-14T18:17:25,São Paulo,SP
94672,m,1971-10-16,2023-03-17T10:47:02,São Paulo,SP
40944,m,1984-03-03,2020-08-17T20:48:59,Carapicuíba,SP
113492,m,1992-10-17,2023-04-16T14:32:58,São Paulo,SP
82710,m,1993-02-24,2023-02-01T18:15:34,Vitória,ES
13827,m,1982-12-24,2019-02-19T19:58:54,São Paulo,SP
90593,m,1999-05-06,2023-03-09T11:52:51,São Paulo,SP
88744,m,2004-07-31,2023-03-03T15:25:41,São Paulo,SP
109286,m,1977-03-19,2023-04-10T20:10:15,São Paulo,SP
73468,,1975-08-30,2022-11-27T08:50:40,Timon,MA
107245,m,1995-08-10,2023-04-07T00:55:42,São Paulo,SP
71997,,2000-04-14,2022-11-19T22:21:32,Governador Valadares,MG
79099,,1993-11-23,2022-12-14T18:52:48,Recife,PE
92711,m,1980-07-30,2023-03-13T22:35:06,São Paulo,SP
113564,m,1984-10-10,2023-04-16T15:12:03,São Paulo,SP
13029,m,1994-06-16,2019-01-25T18:14:22,Campinas,SP
75177,,1982-05-26,2022-12-04T15:05:51,Rio de Janeiro,RJ
84864,m,2001-03-17,2023-02-16T11:51:39,São Paulo,SP
46946,,1988-10-06,2021-08-03T16:36:38,Camboriú,SC
114101,m,1996-11-07,2023-04-16T20:54:22,São Paulo,SP
101301,m,2002-08-27,2023-03-28T08:17:22,São Paulo,SP
76004,,2003-11-05,2022-12-06T17:30:16,São Paulo,SP
38285,m,1990-10-19,2020-06-03T16:00:34,Cascavel,PR
85788,m,1996-08-30,2023-02-21T18:18:24,São Paulo,SP
74068,,1983-01-29,2022-11-30T22:52:34,Brasília,DF
89749,m,1989-10-12,2023-03-07T01:09:27,São Paulo,SP
108676,m,1998-12-10,2023-04-09T17:59:04,São Paulo,SP
110752,m,1986-06-13,2023-04-13T12:26:53,São Paulo,SP
87909,m,1995-05-09,2023-03-02T15:39:40,São Paulo,SP
71723,,1994-04-15,2022-11-18T19:41:50,São Paulo,SP
111454,m,1999-09-08,2023-04-14T12:18:49,São Paulo,SP
88673,m,2000-11-05,2023-03-03T13:15:44,São Paulo,SP
67154,m,1995-04-15,2022-10-13T21:58:37,Ananindeua,PA
84264,m,1992-07-14,2023-02-12T22:39:25,São Paulo,SP
39525,m,1987-04-14,2020-07-02T23:14:09,Brasília,DF
64781,,1997-10-02,2022-09-07T12:19:15,São Paulo,SP
98103,m,1984-11-30,2023-03-23T06:27:55,São Paulo,SP
97300,m,2002-07-09,2023-03-21T19:30:20,São Paulo,SP
56615,m,2000-09-20,2022-03-07T20:31:02,Ji-Paraná,RO
349,m,1982-01-31,2017-10-09T09:50:29,Vicente de Carvalho,SP
90100,m,1996-11-08,2023-03-08T00:07:19,São Paulo,SP
46034,m,1968-05-04,2021-05-31T20:04:57,São Paulo,SP
113137,m,2002-03-29,2023-04-16T10:44:51,São Paulo,SP
111225,m,1992-09-07,2023-04-14T09:04:51,São Paulo,SP
34260,m,1997-01-15,2020-03-24T01:05:15,Cuiabá,MT
65455,m,2000-07-01,2022-09-15T22:23:36,Uberlândia,MG
84414,m,1995-05-17,2023-02-13T18:52:18,São Paulo,SP
105847,m,1965-06-02,2023-04-04T16:27:29,São Paulo,SP
68436,,1975-04-29,2022-11-01T22:47:38,Ribeirão Preto,SP
75952,,1998-04-08,2022-12-06T15:26:54,Manaus,AM
57836,m,1993-01-01,2022-04-02T16:17:46,Campinas,SP
37855,m,1968-10-23,2020-05-26T12:58:58,Belo Horizonte,MG
54055,m,1987-12-12,2022-01-13T12:14:15,Nova Petrópolis,RS
56383,m,1994-02-21,2022-03-02T16:26:02,Belém,PA
45205,,2000-08-04,2021-03-23T00:25:47,Maceió,AL
57905,m,1992-09-22,2022-04-03T19:37:19,São Paulo,SP
100997,m,1981-09-16,2023-03-27T19:18:57,São Paulo,SP
52846,m,1994-04-02,2021-12-23T13:43:22,Fortaleza,CE
31913,m,1990-05-05,2020-02-08T04:14:49,Colombo,PR
102400,m,1990-07-03,2023-03-29T19:27:49,São Paulo,SP
113147,m,2000-11-06,2023-04-16T10:51:43,São Paulo,SP
98076,m,1979-09-10,2023-03-23T02:26:47,São Paulo,SP
92624,m,2003-05-12,2023-03-13T20:49:44,São Paulo,SP
97274,m,2004-02-27,2023-03-21T18:49:40,São Paulo,SP
74072,,1988-10-31,2022-11-30T23:03:21,Manaus,AM
104989,m,1984-07-08,2023-04-03T10:05:30,São Paulo,SP
47670,m,1991-02-04,2021-08-30T23:01:38,Franca,SP
10287,m,1989-05-31,2018-11-28T01:25:37,Wenceslau Braz,PR
96745,m,1990-10-12,2023-03-20T21:42:18,São Paulo,SP
79800,,2003-09-25,2022-12-17T10:12:06,Carpina,PE
70406,,2001-07-22,2022-11-12T20:03:51,Marabá,PA
68990,,2001-08-14,2022-11-06T08:12:30,São Paulo,SP
21195,m,1984-07-14,2019-08-22T19:21:23,Tapira,MG
60997,m,1992-10-29,2022-06-13T14:47:39,São Paulo,SP
97704,m,2002-08-10,2023-03-22T14:15:37,São Paulo,SP
54146,m,1996-02-01,2022-01-14T17:24:17,Anápolis,GO
93372,m,1992-08-24,2023-03-14T22:41:53,São Paulo,SP
108924,m,1978-02-09,2023-04-10T01:39:52,São Paulo,SP
88706,m,2004-07-03,2023-03-03T14:12:48,São Paulo,SP
78063,m,1993-12-15,2022-12-11T21:48:26,Colombo,PR
105927,m,1997-12-16,2023-04-04T18:27:02,São Paulo,SP
108203,m,1996-01-26,2023-04-08T19:07:20,São Paulo,SP
96973,m,1992-06-05,2023-03-21T10:04:46,São Paulo,SP
77518,m,1988-09-30,2022-12-10T14:32:21,Padre Bernardo,GO
5655,m,1995-10-18,2018-06-26T19:16:00,Curitiba,PR
87698,m,1996-12-30,2023-03-02T01:49:53,São Paulo,SP
111114,m,1994-06-28,2023-04-13T18:32:32,São Paulo,SP
100582,m,2001-07-14,2023-03-27T02:22:07,São Paulo,SP
58095,m,1991-09-24,2022-04-06T18:36:40,São Paulo,SP
110828,m,1988-06-13,2023-04-13T13:20:27,São Paulo,SP
92887,m,1986-01-16,2023-03-14T07:31:56,São Paulo,SP
83174,m,1988-09-14,2023-02-05T16:22:50,São Paulo,SP
94663,m,1981-01-10,2023-03-17T10:12:45,São Paulo,SP
114075,m,2000-09-11,2023-04-16T20:41:04,São Paulo,SP
67885,,1993-03-07,2022-10-23T07:19:29,Duque de Caxias,RJ
104898,m,1997-07-14,2023-04-03T01:03:39,São Paulo,SP
76304,,1999-09-16,2022-12-07T13:16:46,Rio de Janeiro,RJ
58734,m,1998-04-21,2022-04-19T16:21:32,São Paulo,SP
113073,m,2002-06-18,2023-04-16T09:55:18,São Paulo,SP
85529,m,1999-07-13,2023-02-20T15:35:36,São Paulo,SP
104156,m,1998-11-13,2023-04-01T16:39:52,São Paulo,SP
40270,m,1988-04-13,2020-07-18T20:38:59,São Paulo,SP
95555,m,1989-04-10,2023-03-18T22:47:48,São Paulo,SP
100199,m,2002-05-17,2023-03-26T16:39:52,São Paulo,SP
51966,m,1994-11-28,2021-12-15T08:04:42,Salvador,BA
87316,m,1984-02-17,2023-03-01T12:33:45,São Paulo,SP
62254,,1989-05-10,2022-07-15T10:51:30,Arapiraca,AL
53400,m,1991-05-22,2021-12-31T00:44:17,São Paulo,SP
97125,m,1998-08-20,2023-03-21T14:35:57,São Paulo,SP
101782,m,1999-02-24,2023-03-28T20:38:25,São Paulo,SP
95412,m,2003-09-01,2023-03-18T18:55:14,São Paulo,SP
6962,m,1992-08-24,2018-08-22T15:42:33,Colombo,PR
85216,m,1996-08-20,2023-02-17T23:08:21,São Paulo,SP
98701,m,2000-11-28,2023-03-24T06:38:30,São Paulo,SP
76181,,1996-07-24,2022-12-07T01:24:23,Manaus,AM
36865,m,1991-11-22,2020-05-11T16:00:55,São Paulo,SP
58810,f,1999-04-04,2022-04-20T13:00:06,São Paulo,SP
76272,m,2000-03-10,2022-12-07T11:44:02,Piracicaba,SP
8454,m,1974-09-15,2018-10-28T15:39:21,Ponta Grossa,PR
111056,m,1999-05-23,2023-04-13T17:12:47,São Paulo,SP
95820,m,2004-12-09,2023-03-19T13:40:33,São Paulo,SP
65471,m,1975-07-02,2022-09-16T16:53:08,Porto Alegre,RS
102445,m,2003-06-20,2023-03-29T20:14:55,São Paulo,SP
110156,m,1989-08-03,2023-04-12T10:04:17,São Paulo,SP
81989,,1978-02-23,2023-01-22T00:19:25,Jundiaí,SP
91992,m,2003-09-23,2023-03-12T17:22:10,São Paulo,SP
78606,,1989-03-24,2022-12-13T15:07:33,São Paulo,SP
107291,m,1979-12-20,2023-04-07T04:18:04,São Paulo,SP
69933,,1994-11-19,2022-11-11T00:30:59,João Pessoa,PB
114324,m,1988-08-16,2023-04-17T09:54:20,São Paulo,SP
103929,m,1954-10-06,2023-04-01T07:17:09,São Paulo,SP
22662,m,1984-08-11,2019-09-21T20:14:53,Curitiba,PR
107571,m,1994-09-25,2023-04-07T17:10:29,São Paulo,SP
111897,m,1992-07-20,2023-04-14T22:40:04,São Paulo,SP
97390,m,1957-06-15,2023-03-21T21:41:54,São Paulo,SP
115999,m,2000-08-01,2023-04-18T18:54:38,São Paulo,SP
72963,,2002-02-26,2022-11-24T19:28:01,Duque de Caxias,RJ
103469,m,2004-01-15,2023-03-31T12:50:02,São Paulo,SP
91895,m,1988-08-04,2023-03-12T13:49:20,São Paulo,SP
65965,,2004-02-15,2022-09-25T15:02:36,São Paulo,SP
61778,m,1980-12-10,2022-07-03T19:57:10,Florianópolis,SC
64706,,1961-11-19,2022-09-06T19:00:46,São Paulo,SP
111364,m,,2023-04-14T11:16:38,São Paulo,SP
52124,m,1982-07-06,2021-12-15T22:21:22,Recife,PE
102797,m,2001-03-22,2023-03-30T12:32:55,São Paulo,SP
54063,m,1998-01-06,2022-01-13T14:21:29,Gravataí,RS
14679,m,1983-07-27,2019-03-18T14:06:52,São Paulo,SP
76581,,2001-07-13,2022-12-07T23:08:31,São Paulo,SP
39108,m,1992-01-31,2020-06-25T03:19:25,Bragança Paulista,SP
99901,m,1995-04-26,2023-03-26T03:41:11,São Paulo,SP
102902,m,1980-12-26,2023-03-30T15:14:07,São Paulo,SP
86279,,1981-08-11,2023-02-24T00:26:56,Olinda,PE
91484,m,2004-01-06,2023-03-11T18:31:14,São Paulo,SP
85197,m,1996-09-30,2023-02-17T21:56:39,São Paulo,SP
66262,,2002-03-18,2022-09-29T21:00:44,Salvador,BA
113937,m,1988-06-02,2023-04-16T18:59:56,São Paulo,SP
100369,m,2000-05-19,2023-03-26T20:28:35,São Paulo,SP
111176,m,2004-12-29,2023-04-13T22:49:04,São Paulo,SP
94961,m,1993-01-14,2023-03-17T20:23:44,São Paulo,SP
52137,m,1985-01-03,2021-12-15T23:42:48,Cascavel,PR
96168,m,1974-02-08,2023-03-20T00:27:35,São Paulo,SP
114240,m,1996-04-27,2023-04-16T23:42:29,São Paulo,SP
89622,m,2003-11-06,2023-03-06T09:51:07,São Paulo,SP
18450,m,1972-09-25,2019-07-14T13:59:28,São Paulo,SP
89951,m,1995-01-28,2023-03-07T13:19:06,São Paulo,SP
75008,,2000-11-14,2022-12-04T01:34:27,São Paulo,SP
83659,m,2001-06-16,2023-02-08T22:22:21,São Paulo,SP
3272,m,1954-01-28,2018-02-11T21:27:08,São Paulo,SP
99110,m,2000-02-17,2023-03-24T22:29:43,São Paulo,SP
109601,m,2000-01-19,2023-04-11T11:33:51,São Paulo,SP
99375,m,1979-01-10,2023-03-25T11:47:25,São Paulo,SP
104483,m,1986-04-24,2023-04-02T16:10:21,São Paulo,SP
111709,m,1984-07-07,2023-04-14T16:23:35,São Paulo,SP
114593,m,1978-03-22,2023-04-17T13:57:35,São Paulo,SP
52170,f,2001-06-18,2021-12-16T10:19:37,São Paulo,SP
77154,,1999-02-04,2022-12-09T10:33:53,Garanhuns,PE
93409,m,1987-06-19,2023-03-15T00:58:31,São Paulo,SP
106322,m,2000-05-03,2023-04-05T12:39:43,São Paulo,SP
93488,m,1996-12-20,2023-03-15T08:44:14,São Paulo,SP
100190,m,1987-01-28,2023-03-26T16:28:41,São Paulo,SP
98300,m,2004-10-08,2023-03-23T14:32:09,São Paulo,SP
98057,m,1995-05-17,2023-03-23T01:01:33,São Paulo,SP
114871,m,1994-07-13,2023-04-17T17:17:39,São Paulo,SP
110389,m,1952-08-21,2023-04-12T21:30:27,São Paulo,SP
98660,m,2003-07-18,2023-03-24T01:19:47,São Paulo,SP
68306,f,1966-11-12,2022-10-30T15:31:46,Franca,SP
92152,m,2000-03-03,2023-03-12T23:13:52,São Paulo,SP
91955,m,2000-04-04,2023-03-12T15:49:37,São Paulo,SP
63462,,1990-10-04,2022-08-07T15:31:51,Curitiba,PR
116269,m,1991-02-06,2023-04-18T22:28:43,São Paulo,SP
72310,,1990-08-12,2022-11-21T16:57:23,Palmas,TO
6041,m,1977-07-06,2018-07-15T17:41:17,São Paulo,SP
111371,m,1996-05-07,2023-04-14T11:20:40,São Paulo,SP
87609,m,2002-01-11,2023-03-01T23:01:26,São Paulo,SP
100597,m,1997-02-28,2023-03-27T04:38:09,São Paulo,SP
110212,m,1996-01-21,2023-04-12T13:09:52,São Paulo,SP
76300,,1990-07-09,2022-12-07T13:05:44,São Paulo,SP
103342,m,2005-03-28,2023-03-31T05:26:46,São Paulo,SP
87536,m,1988-09-15,2023-03-01T21:12:38,São Paulo,SP
88401,m,2004-12-26,2023-03-03T00:00:12,São Paulo,SP
68962,,1981-12-25,2022-11-05T23:43:32,Curitiba,PR
101389,m,2001-03-06,2023-03-28T11:19:06,São Paulo,SP
91264,m,1995-08-27,2023-03-11T09:58:05,São Paulo,SP
109976,m,1993-06-27,2023-04-11T22:15:55,São Paulo,SP
66954,,1985-03-15,2022-10-11T19:52:27,Betim,MG
36266,m,1993-02-14,2020-05-02T13:49:14,Sumaré,SP
110231,m,2004-01-18,2023-04-12T14:01:16,São Paulo,SP
91261,m,1994-12-20,2023-03-11T09:52:42,São Paulo,SP
23673,m,1989-04-10,2019-10-05T18:18:24,Goiânia,GO
82818,m,2002-10-03,2023-02-02T15:17:07,Curitiba,PR
113294,m,1977-05-29,2023-04-16T12:28:30,São Paulo,SP
96409,m,1989-09-09,2023-03-20T13:21:22,São Paulo,SP
90934,m,1999-01-05,2023-03-10T08:46:03,São Paulo,SP
65721,,1985-02-26,2022-09-22T09:24:54,Manaus,AM
105708,m,1992-05-14,2023-04-04T13:00:11,São Paulo,SP
12695,m,1994-05-02,2019-01-17T21:21:55,São Mateus do Sul,PR
96961,m,2002-08-27,2023-03-21T09:38:39,São Paulo,SP
113215,m,1979-08-10,2023-04-16T11:33:11,São Paulo,SP
58411,m,1993-08-13,2022-04-13T18:21:27,São Paulo,SP
1499,m,1997-05-07,2017-11-05T15:56:27,São Paulo,SP
115530,m,2002-12-27,2023-04-17T23:50:40,São Paulo,SP
91174,m,1995-01-19,2023-03-11T01:23:51,São Paulo,SP
102618,m,2000-03-05,2023-03-30T00:36:33,São Paulo,SP
107265,m,2003-06-05,2023-04-07T02:22:26,São Paulo,SP
101605,m,1993-01-03,2023-03-28T17:18:43,São Paulo,SP
109725,m,1997-06-15,2023-04-11T15:52:20,São Paulo,SP
54255,m,1999-06-14,2022-01-16T13:07:32,Goiânia,GO
80998,,1996-01-28,2023-01-02T18:14:23,Uberlândia,MG
89919,m,1994-05-19,2023-03-07T12:27:39,São Paulo,SP
97909,m,2004-11-19,2023-03-22T21:31:41,São Paulo,SP
48172,m,1989-02-14,2021-09-14T15:54:58,Jarinu,SP
66072,m,2003-04-28,2022-09-27T18:52:06,São Paulo,SP
91893,m,1961-03-26,2023-03-12T13:47:42,São Paulo,SP
110016,m,1994-08-15,2023-04-11T23:12:36,São Paulo,SP
33449,m,1995-01-31,2020-03-07T18:37:35,Rio Branco,AC
110468,m,1979-12-01,2023-04-12T22:41:34,São Paulo,SP
91709,m,1992-12-05,2023-03-12T01:57:42,São Paulo,SP
108981,m,1998-02-23,2023-04-10T10:33:47,São Paulo,SP
100661,m,1997-12-10,2023-03-27T10:55:11,São Paulo,SP
109952,m,2000-08-07,2023-04-11T21:42:45,São Paulo,SP
97825,m,1998-09-18,2023-03-22T18:50:28,São Paulo,SP
19740,m,1973-11-24,2019-07-27T11:59:10,São Paulo,SP
80658,m,1995-02-22,2022-12-22T17:19:12,São Paulo,SP
104693,m,1994-02-14,2023-04-02T20:31:32,São Paulo,SP
83366,m,1990-08-04,2023-02-06T19:17:14,São Paulo,SP
114887,m,2002-11-25,2023-04-17T17:30:43,São Paulo,SP
54661,f,1976-04-21,2022-01-22T18:01:51,São Paulo,SP
109571,m,1999-09-26,2023-04-11T10:14:05,São Paulo,SP
102596,m,2000-05-24,2023-03-29T23:29:49,São Paulo,SP
105658,m,1965-12-21,2023-04-04T09:05:20,São Paulo,SP
104285,m,2000-02-05,2023-04-01T20:40:31,São Paulo,SP
34765,m,1983-12-02,2020-04-01T22:02:43,Sapucaia do Sul,RS
